crop_type,soil_type,region,season,farm_size_acres,temperature_C,rainfall_mm,soil_moisture_percent,humidity_percent,groundwater_availability,irrigation_type
Cotton,Clay,Sub-Humid,Kharif,35.78944819205485,27.964847508682443,581.4535816066871,79.02877071822783,91.96998031249419,Medium,Flood
Sugarcane,Clay,Sub-Humid,Zaid,33.71923382387165,28.566287744225523,406.411105329397,73.06728363080009,89.78618282160672,Low,Drip
Barley,Sandy,Arid,Rabi,24.79689355399813,13.474705247366174,144.88993109883168,31.98062682927069,49.09267836488398,High,Drip
Cotton,Clay,Semi-Arid,Kharif,15.500322676591175,31.98014893581489,136.62337589511534,16.551049135243556,71.57432492742255,Low,Drip
Wheat,Loam,Semi-Arid,Rabi,8.162476761794531,10.6793617538221,246.38940383819786,55.27726947252633,56.42419624021624,Medium,Drip
Vegetable,Sandy,Humid,Zaid,0.5725707521864085,38.0461681605275,1084.1162046157078,16.564300712386576,72.27358833623191,Low,Drip
Rice,Clay,Arid,Kharif,2.6940252329423373,32.74852258313769,131.04838444229406,78.89459834378721,56.729206708019376,Low,Manual
Rice,Clay,Semi-Arid,Rabi,23.526042221139882,11.619754486729137,288.42477881420456,54.516803824465065,57.47230459709922,Low,Drip
Cotton,Clayey Loam,Arid,Zaid,25.72826247354367,32.70271800532136,83.98083835988601,37.138202516733585,36.94441921873814,Low,Drip
Rice,Silty,Arid,Kharif,34.789510690593076,34.21132609239753,144.24088800877757,35.19768905853565,34.56493707136961,High,Drip
Rice,Silty,Sub-Humid,Rabi,19.948235801360774,23.404648012873157,305.9042898922942,53.178100903167476,80.41736041105071,Medium,Sprinkler
Barley,Sandy,Humid,Kharif,37.10163710125636,31.49322608826914,803.8194009090755,51.67508132775972,56.125332094769625,Low,Drip
Rice,Silty,Arid,Rabi,44.79706034213761,19.862675861453162,92.91475797764717,67.13574045372698,30.557167915283753,Low,Drip
Barley,Silty,Sub-Humid,Zaid,17.703558262674573,29.269054933444068,673.1991405587036,55.70496096226857,71.56171729710383,Low,Drip
Grapes,Sandy,Arid,Rabi,32.51083357752364,12.5615833453916,122.56017399128186,69.56884032367782,27.07043966309157,Medium,Drip
Vegetable,Clay,Sub-Humid,Kharif,5.7828278907645085,31.75990288708676,644.602690727104,30.586887394015214,43.63229945818154,High,Flood
Rice,Clayey Loam,Sub-Humid,Zaid,25.435232945945906,38.7607697197883,657.053327108625,52.2848402716299,21.48724531738374,High,Flood
Cotton,Clayey Loam,Semi-Arid,Rabi,2.8352033334201656,21.475425736474392,141.5974069360942,31.81756846657319,83.52031632875918,High,Manual
Sugarcane,Silty,Arid,Rabi,40.359670229542836,22.285309661728547,102.51386110001096,40.720882634538505,87.81058986734095,Medium,Drip
Wheat,Loam,Humid,Zaid,32.50843874038187,40.82415732907451,705.1202566401778,57.34169219014132,37.74277126169261,Low,Drip
Grapes,Silty,Sub-Humid,Rabi,12.085076326618955,24.927464423286096,381.5764748048301,21.150526577811306,72.26575988779578,Medium,Sprinkler
Vegetable,Loam,Arid,Kharif,37.32510391512829,38.78183025919466,127.28776951504067,51.208248071429104,37.000392703069636,Low,Drip
Grapes,Clay,Semi-Arid,Zaid,40.81469213150598,44.11172430534131,327.36715037302827,79.45426854905027,23.27451036489785,Medium,Sprinkler
Barley,Loam,Humid,Zaid,46.25817949271983,36.02694111886545,1045.363446497966,27.48974295988835,68.18061769513156,High,Flood
Wheat,Clayey Loam,Sub-Humid,Kharif,3.6418859252759264,25.872952888308717,482.6420410156413,18.78526864173765,39.56350231702275,Low,Drip
Wheat,Loam,Humid,Zaid,22.862219503658586,32.734369920298775,656.2562656409956,69.07828182995218,77.54355011148537,High,Flood
Vegetable,Sandy,Arid,Kharif,47.523680992022186,33.74988374944678,49.42826064134878,24.003001377540457,25.264759125942827,High,Drip
Wheat,Clayey Loam,Semi-Arid,Zaid,34.92873790875948,34.25787694293312,342.7133785414668,32.416729415338274,81.84022055703099,High,Sprinkler
Wheat,Loam,Arid,Rabi,31.608952566895642,20.45968369148468,13.529304620240001,24.711933848145883,29.36449258100412,Low,Drip
Vegetable,Loam,Sub-Humid,Rabi,23.095061403142257,24.128645723635415,554.2500255036671,39.11755102983307,60.54056468673622,High,Flood
Maize,Silty,Humid,Rabi,6.11112375459672,11.103656860360298,1008.6903501379666,54.54778909736767,35.316062951492725,Low,Drip
Sugarcane,Sandy,Sub-Humid,Rabi,18.767544389642957,15.168086600530797,483.7386546172583,50.5552735479933,71.7208243942377,High,Drip
Sugarcane,Loam,Arid,Kharif,28.787075989165498,27.447848603598036,96.54154841942447,57.49216713965009,31.807853433221513,High,Drip
Grapes,Clay,Humid,Rabi,30.561422248937127,14.05345608315907,619.3664314804649,69.25793781036285,89.77438531100425,Medium,Flood
Maize,Sandy,Humid,Zaid,37.00498471211015,29.42619216147837,829.1170793686404,26.79931454324455,75.38987606541247,Medium,Flood
Wheat,Loam,Semi-Arid,Zaid,39.087517118152476,40.30791437346278,310.8650960853795,42.721052729240284,30.36952241293183,High,Sprinkler
Cotton,Silty,Semi-Arid,Rabi,44.707369240987774,15.671192999403548,268.1811397758849,67.98541430344062,81.50263596533273,Low,Drip
Barley,Clayey Loam,Humid,Rabi,34.93033656078708,17.494924347230935,639.6972007038866,32.661496898973006,26.465380465121388,Low,Drip
Rice,Clay,Sub-Humid,Rabi,3.624618989209461,15.583743334308572,343.13062362269426,40.27900183378513,65.28943014736646,Low,Drip
Wheat,Loam,Arid,Rabi,49.65477437162266,22.88857034427277,79.67047957747869,26.082177871495798,39.915156241208564,High,Drip
Vegetable,Clay,Arid,Kharif,36.0060006930948,41.107449037044475,54.45619120493256,49.49127346986757,53.735993917366386,Medium,Drip
Rice,Sandy,Sub-Humid,Zaid,17.03052660092684,33.35330376529161,697.5372021328147,58.240598680704046,83.33969067408592,Low,Drip
Sugarcane,Loam,Sub-Humid,Zaid,38.646860527460866,39.334351670231044,328.25308559793945,41.45148920315347,49.54321022658739,Low,Drip
Vegetable,Clayey Loam,Semi-Arid,Kharif,27.844842141269453,29.279751505479283,248.23243502983107,38.11519244234101,57.96412101088204,High,Drip
Cotton,Sandy,Arid,Rabi,36.76267350665434,17.558628460218586,65.04600242658596,11.201995814227582,33.060795158930325,Medium,Drip
Vegetable,Silty,Arid,Rabi,22.42313714606252,22.252608645068143,22.219587049779665,65.99705461159064,57.10401228167973,Low,Drip
Sugarcane,Clay,Semi-Arid,Kharif,13.412383642177572,26.551428553847607,360.4847433998507,51.090566752816784,52.59595816181167,High,Sprinkler
Rice,Loam,Humid,Rabi,1.4234307957229304,12.204617540639521,610.5162825324775,51.537766124803994,20.970265642855455,Medium,Flood
Sugarcane,Sandy,Sub-Humid,Kharif,8.608758136120334,26.056572255193878,645.870922104043,28.038556806164554,86.61189701654553,Medium,Flood
Wheat,Silty,Sub-Humid,Rabi,19.36143116208609,23.307354936334637,472.58542568184043,58.63059473683819,49.161866018438246,High,Sprinkler
Grapes,Sandy,Sub-Humid,Rabi,46.01001226542308,23.433729354512472,371.0227434574528,38.67541729512834,54.636911558496834,Medium,Drip
Grapes,Clayey Loam,Sub-Humid,Zaid,49.72821999699995,35.77785345838919,489.34129574488776,52.62616757255989,85.11359312443294,High,Sprinkler
Sugarcane,Sandy,Sub-Humid,Zaid,32.68582042111617,31.859023746705425,435.8649258276389,79.82680825566658,74.71313126966811,Medium,Drip
Vegetable,Silty,Sub-Humid,Zaid,48.578825296435454,39.90295998145159,698.9091862876543,60.69125771607515,76.5620107055176,Low,Drip
Sugarcane,Loam,Humid,Zaid,5.235672746980298,37.11962352786497,998.1953725296253,26.291051942457678,43.5232978302163,Medium,Flood
Vegetable,Clayey Loam,Arid,Rabi,11.315463018156853,17.183873101523496,54.5340479637695,45.23390860578902,29.335696535670778,Low,Drip
Wheat,Loam,Sub-Humid,Zaid,31.50162168172071,34.70756713313776,391.40062517165387,12.278506695280242,27.066842898096997,High,Sprinkler
Sugarcane,Sandy,Humid,Rabi,49.98567617581613,15.181585948871327,845.7257699314631,16.84319328044671,91.86489821008978,Low,Drip
Maize,Loam,Humid,Kharif,10.788644438374154,35.814401924414355,985.4538665868963,68.99974613033424,35.74732382094745,High,Flood
Grapes,Sandy,Humid,Rabi,48.06976839540728,14.299258797317686,811.7306589204792,63.1105639467002,82.07363623229057,Low,Drip
Cotton,Silty,Sub-Humid,Kharif,46.29622412234248,31.27365305974555,300.8254809580596,35.76950654907143,45.093467759430155,Medium,Sprinkler
Vegetable,Loam,Sub-Humid,Rabi,35.01091426448257,19.88124029216828,332.6784274568894,71.60789337497332,51.18383033350395,Medium,Sprinkler
Sugarcane,Clay,Sub-Humid,Rabi,18.28765302932527,10.690712983701038,639.2802064746,51.607113237337856,59.30704542472257,Low,Drip
Grapes,Sandy,Arid,Rabi,22.461392545601704,22.446851162508363,149.138628657168,14.68175534679339,72.07159864702457,High,Drip
Vegetable,Silty,Arid,Rabi,1.3791225112576717,14.932147775386186,23.21015452276581,78.75839765303222,80.4849119632627,High,Manual
Maize,Loam,Sub-Humid,Kharif,7.472856976907189,44.69910605903249,559.0009090084767,54.049410181782534,91.03507717132959,Low,Drip
Wheat,Loam,Sub-Humid,Rabi,37.398458194623885,20.17762202436235,511.2096249317183,45.27431554199624,63.11791523131944,Medium,Sprinkler
Cotton,Loam,Arid,Zaid,6.358902847521756,42.387141727712404,70.01122787158965,61.00440047051827,52.76538713825878,Medium,Drip
Wheat,Sandy,Arid,Zaid,45.133116646339325,34.44779510287351,125.13384047490197,59.599252632416416,79.45489032171484,Medium,Drip
Barley,Sandy,Arid,Rabi,3.4483450849644885,22.625528857272535,0.686707667143166,38.723829614733106,28.32638770786049,Low,Drip
Grapes,Clayey Loam,Humid,Zaid,33.52960543728165,32.03140976570821,622.6764090164388,60.27550487227023,29.63228120720464,High,Flood
Rice,Clay,Sub-Humid,Zaid,7.849198244983361,34.026710175647494,335.4868951583975,45.437033721736896,31.18387616017026,Medium,Sprinkler
Cotton,Clay,Humid,Kharif,47.49901495444972,40.90133128324614,883.0871775621085,58.55719779198924,45.190483642855654,High,Flood
Wheat,Silty,Sub-Humid,Kharif,48.38481757933436,37.27479321394385,329.7748995878615,64.9679690583732,20.549208938688967,Medium,Sprinkler
Barley,Clayey Loam,Semi-Arid,Rabi,22.252225544633674,13.820210070609434,211.55340050588558,69.43374088935522,81.83052093112346,Medium,Drip
Vegetable,Clayey Loam,Humid,Rabi,39.1080078884072,24.446165693580234,814.2689466541874,38.83413723743212,88.06385647795751,High,Flood
Cotton,Sandy,Arid,Rabi,8.46515749630066,13.21523503864027,6.809621103165875,34.96155061804869,62.196693354321454,Low,Drip
Barley,Clay,Semi-Arid,Kharif,34.88184104255776,34.1694773064023,266.40799830070995,45.93527783465736,61.26435484695373,Low,Drip
Grapes,Clay,Humid,Kharif,31.3236466318976,44.17402977888356,678.1048282879306,66.52322372947455,24.126633150172324,High,Flood
Maize,Loam,Arid,Kharif,4.293543781969575,39.25726569785095,16.516852855711555,13.90781709951803,44.401094862634956,Low,Drip
Grapes,Clay,Sub-Humid,Zaid,41.253228304439425,31.051864161139676,633.9701880972425,43.637106694017305,91.84209842244637,High,Flood
Vegetable,Sandy,Arid,Kharif,25.595661493642652,34.28473568814549,139.6279573760765,56.4886181634789,53.86160083636663,High,Drip
Wheat,Silty,Arid,Rabi,29.799141556051733,15.19465166346496,72.08064898514087,41.23481530320766,54.994231566710646,Low,Drip
Rice,Clayey Loam,Arid,Zaid,23.559664135899432,40.21648282494442,59.82462834669969,25.58991798300546,81.26976638560453,Medium,Drip
Barley,Sandy,Semi-Arid,Kharif,41.66081115381245,28.176163641092742,144.19185913471654,30.364353147817212,32.928965746585206,Low,Drip
Maize,Clayey Loam,Semi-Arid,Zaid,23.41790793501536,28.86246103214355,156.6440183848402,30.117727769653875,70.00636529812016,Low,Drip
Sugarcane,Silty,Humid,Rabi,13.168270294778248,10.087923282398393,805.3911544780174,39.99389028346914,48.30698136453469,High,Flood
Vegetable,Clay,Arid,Kharif,15.085297933799096,26.824712812990047,148.62921824829235,30.440147205945152,93.08755837267299,Medium,Drip
Grapes,Sandy,Sub-Humid,Rabi,4.741911881656468,17.193206400342593,459.59678892108303,58.4778851897108,73.40906554118311,Medium,Drip
Maize,Loam,Humid,Zaid,7.511779233288903,44.03924000968284,1073.5583633358328,58.38573369999703,25.033048444270342,Medium,Flood
Barley,Clayey Loam,Humid,Kharif,23.161857442466104,32.202661737307764,922.3389886626426,59.870141076488785,70.07337017943115,Low,Drip
Barley,Loam,Semi-Arid,Kharif,9.323085976653466,27.365605453196316,382.4726080971984,11.750056074498305,43.78761678209325,Medium,Sprinkler
Cotton,Clay,Humid,Zaid,9.408621400412756,43.173020178690095,1082.772288237497,35.14451360242332,76.33553735839672,Low,Drip
Sugarcane,Clay,Sub-Humid,Kharif,3.545201484494596,42.667338176840495,491.23360852248277,69.03711830029663,89.86136732684362,High,Sprinkler
Rice,Silty,Sub-Humid,Kharif,44.4220014376119,29.39319767743376,307.7737574498631,65.5123342353839,51.10864260193373,High,Sprinkler
Maize,Clay,Semi-Arid,Rabi,5.373150314907829,17.53884431845776,235.63834686394932,75.44403538288277,38.77690579666274,Medium,Drip
Wheat,Sandy,Sub-Humid,Kharif,10.627183889174749,38.541489013636685,602.4788608810359,15.395029268256192,88.38212310601163,Low,Drip
Wheat,Clayey Loam,Humid,Kharif,40.09883396005721,26.557637354988884,865.3087327427716,55.815352201537245,77.12254928357464,Medium,Flood
Grapes,Loam,Sub-Humid,Kharif,34.235839523901795,29.50770813751075,613.6636255091788,48.6893963877091,57.13308143887601,Low,Drip
Rice,Loam,Arid,Kharif,24.823294278123925,30.231694256946714,115.20673388327945,77.0587162309971,60.78960111835087,Low,Drip
Sugarcane,Sandy,Arid,Zaid,39.19813419839738,37.22782039875162,132.2481767065943,72.01841910170245,50.5488562330828,Low,Drip
Cotton,Silty,Humid,Zaid,32.2780354875341,36.24792176468258,909.9485581129045,59.21986221893732,89.36082639906463,Low,Drip
Barley,Sandy,Humid,Zaid,44.07211066096994,36.196331222397696,1070.4605337368541,53.37087577759106,75.31000091365325,High,Flood
Maize,Sandy,Sub-Humid,Rabi,28.590399338504003,15.647142891420794,572.9321660764131,62.22345323590071,78.98612808783543,Low,Drip
Barley,Clayey Loam,Arid,Kharif,33.586743898483945,25.689887080277803,134.94717359922538,30.236308998518354,48.05528176730238,Medium,Drip
Cotton,Silty,Arid,Kharif,23.636906482852485,43.93153437262653,2.412045522796813,44.22588958674218,77.9713237321007,Low,Drip
Vegetable,Clay,Arid,Kharif,6.0003505071858765,43.919582462890084,5.91842941461217,70.0344253375304,37.793241668682384,Low,Drip
Barley,Silty,Humid,Rabi,5.880064985428781,13.460942726441468,1031.1606839592323,34.68115957099458,73.51580794686606,Low,Drip
Maize,Sandy,Arid,Rabi,49.50594159016987,17.36610209065811,3.1800215431044334,65.95440202823093,25.286884937135895,High,Drip
Vegetable,Sandy,Sub-Humid,Rabi,12.677232605676974,22.4005704633216,481.1310145214981,32.74148284974659,78.0139310262999,Low,Drip
Maize,Loam,Arid,Kharif,15.177648799079812,27.891044589700137,149.1516732122904,62.46239701881498,29.25941903232313,High,Drip
Maize,Loam,Humid,Rabi,5.968662587436541,17.836331335622436,1011.5607118598732,77.46332777705813,41.4905380582416,High,Flood
Cotton,Silty,Sub-Humid,Kharif,39.12667879643177,43.12603868036696,581.9739987175684,27.893947308350448,38.2478305947447,High,Flood
Sugarcane,Clayey Loam,Semi-Arid,Zaid,8.75125474409755,31.358300662903297,317.9592570839636,57.760138774174784,32.541588354453324,Medium,Sprinkler
Cotton,Silty,Arid,Zaid,27.49022119877858,30.233983465876243,10.066390452942109,24.800129515488678,83.71198205837621,Low,Drip
Barley,Clayey Loam,Semi-Arid,Zaid,35.87526787504491,39.66679694279901,285.2797654800861,70.85984028456821,88.24933761764461,High,Drip
Cotton,Loam,Sub-Humid,Zaid,37.96681819348682,39.047892808709996,622.4027127322206,59.34600367207675,92.59438476124495,High,Flood
Wheat,Clay,Semi-Arid,Zaid,9.725590765471102,33.316106747524955,187.597973383762,37.519774295404886,28.255253784403273,Low,Drip
Barley,Sandy,Humid,Zaid,30.127528551067385,38.00370426689422,1011.3017159903136,10.224358863999518,20.95672870784675,Low,Drip
Cotton,Loam,Humid,Kharif,24.419390011156136,36.50094011609053,832.68740888369,62.85769764847499,51.54979821012853,Medium,Flood
Cotton,Silty,Semi-Arid,Zaid,48.460911196049565,38.61088048571077,220.6998724884346,53.0568627876256,28.799622722426108,Low,Drip
Grapes,Sandy,Humid,Kharif,11.816517089975621,35.44385992688116,807.5361164152234,59.181403256720216,93.44499566476595,Low,Drip
Vegetable,Silty,Humid,Rabi,9.808478181181405,18.459557816217377,1078.3730883918993,50.828616098725675,89.63744500438261,High,Flood
Vegetable,Clayey Loam,Semi-Arid,Kharif,42.75347660532547,25.027764830194556,296.88068122392804,56.25229688631232,34.67739453561684,Low,Drip
Vegetable,Loam,Semi-Arid,Kharif,30.25380032190741,27.43705370111175,351.5160175400714,43.21006478447592,51.29534993082045,High,Sprinkler
Rice,Loam,Sub-Humid,Zaid,12.253277655118122,35.31465197609864,521.1832054387621,51.64879583784036,71.78827688071078,High,Sprinkler
Wheat,Sandy,Sub-Humid,Rabi,18.994707537817284,15.340969348927253,577.8748426285883,44.72062751153004,50.150103408157555,Low,Drip
Grapes,Sandy,Semi-Arid,Kharif,21.690743511377786,34.03935221151768,354.9556441782054,75.36493907119063,90.07000634154724,Low,Drip
Cotton,Loam,Sub-Humid,Kharif,6.899749973864179,38.32280684929138,409.4824870598328,10.78893453959662,74.53427319505043,High,Sprinkler
Barley,Clay,Humid,Kharif,49.460130476682956,37.53172406693002,763.913145457695,40.64021417940005,27.12065850338727,Medium,Flood
Grapes,Clay,Arid,Rabi,21.400906396410303,16.689875421905697,36.96687801961586,77.38743845636417,22.770999030891133,Medium,Drip
Grapes,Sandy,Semi-Arid,Zaid,48.704833052681494,32.971942331826995,101.94141434299617,21.14583661699352,79.19774942072635,Low,Drip
Wheat,Loam,Humid,Rabi,7.3298929500493895,21.749916157918324,605.6977948214801,50.44526951670106,27.068462741769217,Medium,Flood
Sugarcane,Clayey Loam,Semi-Arid,Rabi,3.436852133790252,12.029582208904921,301.81732528947384,42.64346756805347,34.66609618706943,Medium,Sprinkler
Rice,Clayey Loam,Arid,Kharif,27.252762241386815,27.715271243581633,43.73932855385458,37.17802901277946,79.90678540678675,Medium,Drip
Sugarcane,Silty,Humid,Zaid,49.78614639946943,37.80163251211576,1024.8609360058945,11.857343198612272,57.76800071822622,Low,Drip
Cotton,Sandy,Arid,Rabi,26.697247990732322,17.64055740434594,144.37309376389578,65.052354600098,94.92412735293436,Low,Drip
Grapes,Clayey Loam,Arid,Zaid,23.180911006117817,39.04126330559587,128.59865989740496,31.757383127808446,92.68829587076887,Medium,Drip
Maize,Clayey Loam,Humid,Zaid,18.27367305416648,31.115190187673154,848.8254946640579,24.242772119057225,35.676938554285215,Low,Drip
Sugarcane,Clayey Loam,Humid,Rabi,11.216407449497577,20.886959171033403,942.392828537195,26.79929719376406,44.25418121385623,Low,Drip
Wheat,Clay,Humid,Zaid,36.306498207972034,42.648859198405034,919.0986923628093,25.171948385695977,55.75599907664779,High,Flood
Barley,Clay,Sub-Humid,Kharif,40.905050039314865,27.399307163485783,513.7041394186542,57.75215061496425,84.57986282276292,High,Sprinkler
Wheat,Clayey Loam,Sub-Humid,Kharif,36.90391187740501,30.08084201076501,304.8958660675572,74.15173654265868,31.636743892099744,Medium,Sprinkler
